text,type,count-occurences-total,count-documents
january 1,DATE,1,1
california public utilities commission,ORG,1,1
"august 24, 2006",DATE,1,1
2.50,MONEY,1,1
up to 2.5%,PERCENT,1,1
end of 12 month,DATE,1,1
1 july 2009,DATE,1,1
sp1,GPE,1,1
2015-2019,DATE,1,1
at least 4%,PERCENT,1,1
the colorado public utility commission,ORG,1,1
"october 1, 2007",DATE,1,1
¢0.5,ORG,1,1
9.0,CARDINAL,2,2
5–90,MONEY,1,1
500,MONEY,1,1
$4/watt,MONEY,1,1
up to $1.50,MONEY,1,1
2000s,DATE,1,1
the academic journal waste & biomass,ORG,1,1
the journal of industrial ecology,ORG,1,1
the journal of environmental management,ORG,1,1
npt,ORG,6,1
the department of safeguards massimo aparo,ORG,1,1
east asia,LOC,1,1
australasia,GPE,1,1
south asia,LOC,2,2
non-eu,PERSON,1,1
the european union states,ORG,1,1
dwight eisenhower's,PERSON,1,1
the united kingdom of great britain,GPE,1,1
153,CARDINAL,1,1
the board of governors,ORG,1,1
iaea department,ORG,2,1
safeguards,ORG,2,1
8 june 2016,DATE,1,1
iaea safeguards factsheet,PERSON,1,1
iaea publications,ORG,1,1
iaea safeguards glossary,PERSON,1,1
iaea scientific,PERSON,1,1
less than 100 µm,MONEY,1,1
mrp particle size distributions,PERSON,1,1
180 µm,QUANTITY,1,1
10 µm,QUANTITY,1,1
playgrounds.mrp,ORG,1,1
materials.mrp,ORG,1,1
mrp meet standards for human health,ORG,1,1
pm,TIME,2,2
knbo3,PERSON,2,2
dij,ORG,3,2
ε0,LAW,1,1
qm,PERSON,1,1
tan ϕ.,PERSON,1,1
the orbital o2,ORG,1,1
orbital marine power ltd.,ORG,1,1
28 july 2021,DATE,1,1
eday,DATE,2,2
"\displaystyle zt}
   ",WORK_OF_ART,5,1
"\displaystyle s_{p}=-s_{n}}
  ",WORK_OF_ART,1,1
\displaystyle {t_{h}-t_{c} \over,WORK_OF_ART,1,1
one-sixth,CARDINAL,1,1
franz law,PERSON,1,1
g. a. slack,PERSON,1,1
glass electron,PERSON,1,1
\displaystyle m_{l}^,WORK_OF_ART,1,1
\displaystyle \kappa,PRODUCT,1,1
\displaystyle m_{b}^,WORK_OF_ART,1,1
\displaystyle m_{b}^{*}=m_{l}^,PERSON,1,1
bi2te3,PRODUCT,2,2
between 0.8 and 1.0,CARDINAL,1,1
approximately 2.4,CARDINAL,1,1
intel labs,ORG,1,1
czochralski,PERSON,2,2
telluride compounds,LOC,1,1
773 k.,QUANTITY,1,1
snyder et al.,PERSON,1,1
snyder,PERSON,1,1
powder metallurgical,ORG,1,1
zt~0.5,PERSON,1,1
800 k,QUANTITY,1,1
kuznetsov et,PERSON,1,1
870 k,QUANTITY,1,1
synthesis,ORG,1,1
mg2sn,ORG,1,1
mg2si,ORG,1,1
ga,ORG,9,3
about 1.4,CARDINAL,1,1
micro-pores.nasa,PERSON,1,1
seventeen years,DATE,1,1
mno2,PERSON,1,1
up to 88%,PERCENT,1,1
0.79,CARDINAL,1,1
more than eighty percent,PERCENT,1,1
373,CARDINAL,1,1
half-heusler,QUANTITY,2,1
more than 0.5,CARDINAL,1,1
the past few years,DATE,2,2
zr,PERSON,1,1
"poly(3,4-ethylenedioxythiophene",PERSON,1,1
pedot-tos,PERSON,1,1
rgo,PERSON,1,1
as high as 0.6,CARDINAL,1,1
institut laue-langevin,PERSON,1,1
na0.8coo2,WORK_OF_ART,1,1
zr-ni-sn,ORG,1,1
si-au,PERSON,1,1
ti-pb-v-o,GPE,1,1
approximately 1.5,CARDINAL,1,1
approximately 0.5,CARDINAL,2,2
> 0.4,DATE,1,1
680,CARDINAL,2,2
12c,DATE,1,1
13c,DATE,1,1
1500 to 5000,CARDINAL,1,1
"1/10,000",CARDINAL,1,1
nanoscale,GPE,1,1
nano-structure.many,DATE,1,1
~60 nm,PERSON,1,1
nanowires.in quantum dot thermoelectrics,FAC,1,1
zt>2,ORG,1,1
processes.srte,GPE,1,1
optimal molar,PERSON,1,1
srte,GPE,1,1
only 2%,PERCENT,1,1
815,CARDINAL,3,3
0.23,CARDINAL,1,1
2.3±0.3,CARDINAL,1,1
0.8±0.2,CARDINAL,1,1
923 k,QUANTITY,1,1
above 750,CARDINAL,1,1
approximately 1017,CARDINAL,1,1
around 200,CARDINAL,1,1
bi2te3,CARDINAL,7,3
between 300-400,CARDINAL,1,1
about 0.11,CARDINAL,1,1
zt>3,WORK_OF_ART,1,1
about 20–30%,PERCENT,1,1
20–25%,PERCENT,1,1
d.m.,GPE,1,1
2018-10-03,DATE,1,1
martin wagner dissertation,PERSON,1,1
buick,ORG,1,1
the 1930s through the mid-1950s,DATE,1,1
ford v-8,ORG,1,1
vee,PRODUCT,1,1
v-8 flathead,PRODUCT,1,1
scottish-american,NORP,1,1
david dunbar buick,PERSON,1,1
motorcycle,PRODUCT,1,1
1927 to 1929,DATE,1,1
hudson,PERSON,1,1
the integral molten salt reactor,ORG,1,1
the canadian company terrestrial energy,ORG,1,1
smahtr,GPE,3,1
october 2018,DATE,2,1
late 2017,DATE,2,1
400 megawatts,QUANTITY,1,1
190 megawatts,QUANTITY,1,1
leu,ORG,1,1
converter,PERSON,1,1
the reactor building,LOC,1,1
7 years,DATE,3,2
the 7 years,DATE,1,1
some 600,CARDINAL,1,1
32-34 watts,QUANTITY,1,1
every 100 watts,QUANTITY,1,1
around 550-600,CARDINAL,1,1
some 40%,PERCENT,1,1
over 150,CARDINAL,2,2
around 300,CARDINAL,1,1
up to 600,CARDINAL,2,2
2020s.terrestrial,CARDINAL,1,1
300 mw,QUANTITY,1,1
141,CARDINAL,2,2
291,CARDINAL,1,1
peter kelly-detwiler,PERSON,1,1
american nuclear society,ORG,1,1
imsr400,PERSON,1,1
iaea aris,PERSON,1,1
raymond saunders,PERSON,1,1
otaru,GPE,1,1
indianapolis,GPE,6,4
vancouver,GPE,5,1
st helier,LOC,1,1
jersey,PERSON,2,1
john inshaw,PERSON,2,1
morville street,FAC,1,1
sherborne street,FAC,1,1
ladywood,GPE,1,1
raymond saunders',PERSON,1,1
°17′04″n,PRODUCT,1,1
123°06′32″w,DATE,1,1
"about $58,000",MONEY,1,1
the quarter hours,TIME,1,1
the westminster quarters,DATE,1,1
the hour,TIME,2,1
#4,MONEY,1,1
october 2014,DATE,1,1
2015.the,CARDINAL,2,2
chuck norris action,ORG,1,1
hitman,PRODUCT,1,1
every 15 minutes,TIME,1,1
the top of every hour,TIME,1,1
the jersey steam clock,ORG,1,1
the jersey waterfront board,ORG,1,1
smith of derby group,ORG,1,1
st helier,FAC,1,1
berwick,GPE,1,1
peter weare,PERSON,1,1
melbourne australia,ORG,1,1
chelsea,PERSON,2,1
cartoon,PERSON,1,1
the northeast recycling council,ORG,1,1
deltah/t (,ORG,1,1
about 0.85,CARDINAL,1,1
deltah/t),ORG,1,1
turbine deltah/t,ORG,1,1
deltah/t) and flow,ORG,1,1
the hp turbine deltah/t starts,ORG,1,1
hpt unchoke,ORG,1,1
electric power systems,ORG,1,1
the european environment agency,ORG,1,1
thermo-electric,ORG,1,1
760 million m3,MONEY,1,1
201 billion us gal,MONEY,1,1
37% and 13%,PERCENT,1,1
us department of energy,ORG,3,3
december 2006,DATE,1,1
noted).*cambridge energy research associates,ORG,1,1
#,CARDINAL,1,1
department of energy,ORG,2,2
national energy technology laboratory,ORG,3,3
august 2008.note(s,DATE,1,1
megawatt-hour(s,TIME,1,1
10 billion tonnes,QUANTITY,1,1
about 50 tons,QUANTITY,1,1
several hundred tons,QUANTITY,1,1
hydro dams,ORG,2,2
alberta canada,ORG,1,1
quebec canada,ORG,1,1
the dam wall,FAC,1,1
the tidal energy devices,ORG,2,2
only 40,CARDINAL,2,2
just months,DATE,1,1
0–30,CARDINAL,1,1
tripod,PERSON,2,1
2100,DATE,1,1
one degree celsius,QUANTITY,2,1
basel,GPE,1,1
between 2010 and 2020,DATE,1,1
85 %,PERCENT,1,1
negawatts,GPE,1,1
negawatt,PERSON,1,1
newer systems,ORG,1,1
the electricity board,ORG,1,1
eugene green,PERSON,1,1
abc australia,ORG,1,1
the nuclear regulatory commission,ORG,3,2
illinois emergency management,ORG,1,1
february 2021,DATE,1,1
one sixth,CARDINAL,2,2
almost 4500,CARDINAL,1,1
the mid-1770s,DATE,1,1
bernard forest de bélidor,PERSON,1,1
1771,DATE,3,3
hydraulic power network,ORG,1,1
arc lamp,ORG,3,2
schoelkopf power station no,FAC,1,1
first edison hydroelectric power station,ORG,1,1
"september 30, 1882",DATE,1,1
appleton,GPE,1,1
about 12.5 kilowatts,QUANTITY,1,1
the beginning of the 20th century,DATE,1,1
the federal power commission,ORG,1,1
associated,NORP,1,1
the bureau of reclamation,ORG,1,1
the united states army corps of engineers,ORG,1,1
hoover dam's,PERSON,1,1
"1,345",CARDINAL,1,1
"6,809 mw grand coulee",QUANTITY,1,1
the three gorges dam,ORG,1,1
22.5 gw,QUANTITY,1,1
democratic republic of the congo,GPE,1,1
over 85%,PERCENT,1,1
79%,PERCENT,2,2
asia-pacific area,LOC,1,1
almost 85%,PERCENT,1,1
"10,000 mw",QUANTITY,1,1
up to 10 megawatts,QUANTITY,1,1
25 mw and 30,QUANTITY,1,1
micro hydro systems complement,ORG,1,1
1.1 kw,QUANTITY,1,1
3 ft,QUANTITY,1,1
v}})\,PRODUCT,1,1
"m3/s)

  
    
      
        
          
            
              ",ORG,1,1
"m
              ˙
            
          
        
      
    
    {",PRODUCT,1,1
9.8 m,MONEY,1,1
hydro turbines,ORG,1,1
less than 10 minutes,TIME,1,1
1 500,CARDINAL,1,1
about 170,CARDINAL,1,1
50–100 years,DATE,1,1
5 to 8 years,DATE,1,1
bellingham,GPE,1,1
american world war ii,ORG,1,1
aluminium power,ORG,1,1
brokopondo,NORP,1,1
new zealand's,GPE,1,1
manapouri power station,ORG,1,1
greater greenhouse gas emission,ORG,1,1
multi-use dams,ORG,1,1
managing dams,PERSON,1,1
riverine valley,LOC,1,1
lower river,LOC,1,1
the colorado river,LOC,1,1
2 degree celsius,QUANTITY,1,1
lowland,GPE,1,1
the world commission,ORG,6,3
less than 100 watts,QUANTITY,2,2
only 2% to 8%,PERCENT,1,1
40-80 million,QUANTITY,1,1
typhoon nina,WORK_OF_ART,1,1
banqiao,ORG,1,1
more than a year's,DATE,1,1
"26,000",CARDINAL,1,1
"145,000",CARDINAL,1,1
vajont dam,FAC,1,1
"almost 2,000",CARDINAL,1,1
d'azur,PERSON,1,1
"december 2, 1959",DATE,1,1
423,CARDINAL,1,1
close to 50/50,CARDINAL,1,1
season,DATE,1,1
16.6%,PERCENT,1,1
venezuela,GPE,2,2
the internal electric energy production,ORG,1,1
between annual,DATE,1,1
"curlie
",ORG,1,1
national hydropower association,ORG,1,1
iec tc 4: hydraulic turbines (international electrotechnical commission - technical committee,WORK_OF_ART,1,1
jupiter,LOC,9,4
april 1954,DATE,1,1
hans ziegler,PERSON,1,1
pioneer 1,FAC,1,1
around 12%,PERCENT,1,1
silicon cells,ORG,1,1
solar array mass),PERSON,1,1
nearly 100%,PERCENT,1,1
only 30%,PERCENT,1,1
solar arrays act,LAW,1,1
venus express,ORG,1,1
van allen belts,PERSON,1,1
van allen,PERSON,1,1
between 5-10%,PERCENT,1,1
47.1%,PERCENT,2,2
juno,PERSON,1,1
magellan,PERSON,1,1
mars global,LOC,1,1
the rosetta space probe,ORG,1,1
64 square metres,QUANTITY,1,1
690,CARDINAL,1,1
5.25,CARDINAL,2,2
juno,NORP,2,2
"july 4, 2016",DATE,1,1
72 square metres,QUANTITY,1,1
zhurong,GPE,1,1
"262,400",CARDINAL,1,1
"around 27,000 square feet",QUANTITY,1,1
arrays,DATE,2,2
240 kilowatts,QUANTITY,1,1
120 kilowatts,QUANTITY,2,2
solar array,PERSON,1,1
solar array efficiency,PRODUCT,1,1
photovoltaic concentrator solar arrays,PERSON,1,1
solar arrays,LAW,1,1
the international space station,FAC,1,1
mars 2020,PRODUCT,2,2
1:4,CARDINAL,2,1
1:3,CARDINAL,1,1
1:2,CARDINAL,2,2
walt disney's,ORG,1,1
carolwood pacific,ORG,1,1
walt,PERSON,1,1
as many thousands,CARDINAL,1,1
over 25 miles,QUANTITY,1,1
40 km,QUANTITY,1,1
190.5 mm,QUANTITY,3,1
chiloquin,GPE,1,1
the los angeles,ORG,1,1
1:8,CARDINAL,2,1
1:32,TIME,1,1
1:24,CARDINAL,1,1
3/4,CARDINAL,2,2
1:12,TIME,1,1
1½,WORK_OF_ART,1,1
2½,WORK_OF_ART,1,1
64 mm,QUANTITY,1,1
381 mm,QUANTITY,1,1
89 mm,QUANTITY,1,1
121 mm,QUANTITY,1,1
127 mm,QUANTITY,1,1
184 mm,QUANTITY,1,1
254 mm,QUANTITY,1,1
2.5,DATE,1,1
1:8 to 1:4,CARDINAL,1,1
1⁄2,CARDINAL,1,1
1:220,NORP,1,1
only 6.5 mm,QUANTITY,1,1
0.256,CARDINAL,1,1
aa sherwood of australia,ORG,1,1
early 1970s,DATE,2,2
1:240,DATE,1,1
burns hotter,PERSON,1,1
mamod models,PERSON,1,1
hornby,DATE,1,1
00,CARDINAL,1,1
a 10 to 17,CARDINAL,1,1
propane,PERSON,2,2
1:48,CARDINAL,1,1
roland neff,PERSON,1,1
traction engines & rollers,ORG,1,1
road-making & agricultural machines,ORG,1,1
the late 19th,DATE,1,1
early-mid 20th centuries,DATE,1,1
mamod,PERSON,1,1
wilesco,PERSON,1,1
jensen,PERSON,1,1
the home railway journal,ORG,1,1
between 2004 and 2010,DATE,1,1
lodewyk botha,PERSON,1,1
between 2005 and 2011,DATE,1,1
water wall turbine inc.,ORG,1,1
roughly 550 metric tons,QUANTITY,1,1
bc,GPE,1,1
the canadian hydraulics centre,ORG,1,1
the national research council canada,ORG,1,1
the water wall turbine design,ORG,1,1
kaplan,GPE,1,1
coastal passageways,ORG,1,1
national research council,ORG,1,1
water wall turbine inc,ORG,1,1
between 0.4,CARDINAL,1,1
alan arthur wells,PERSON,1,1
queen,ORG,1,1
siadar,ORG,1,1
hanna,PERSON,1,1
john hollick,PERSON,2,1
conserval engineering inc.,ORG,1,1
the u.s. department of energy (nrel) and natural resources canada,ORG,1,1
henry ford,PERSON,2,2
the panama canal,ORG,1,1
the past two centuries,DATE,1,1
over 35,CARDINAL,1,1
oakville,GPE,2,2
between 4 and 8,CARDINAL,1,1
natural resources canada,ORG,4,4
10-50%,PERCENT,1,1
george löf,PERSON,1,1
boulder,GPE,2,2
the older days,DATE,1,1
the day times,DATE,1,1
50 degrees,QUANTITY,1,1
a clear night,TIME,1,1
about 75,CARDINAL,1,1
btu/hr/ft2,ORG,1,1
passive solar building,FAC,2,2
1780-1831,DATE,1,1
jean charles athanse peltier,PERSON,1,1
1785-1845,DATE,1,1
some 29 percent,PERCENT,1,1
453,CARDINAL,4,3
15 to 20 percent,PERCENT,2,2
the us supreme court,ORG,1,1
the eu supreme court,ORG,1,1
the association of service and computer dealers international,ORG,1,1
the north american association of telecommunications dealers,ORG,1,1
120 watt-hours,QUANTITY,1,1
up to 300,QUANTITY,1,1
the us air force,ORG,1,1
marines,NORP,1,1
repps,GPE,1,1
173rd,FAC,1,1
logar,GPE,1,1
just six hours,TIME,1,1
up to three hours,TIME,1,1
about six hours,TIME,1,1
14 hours,TIME,1,1
around 200 dollars,MONEY,1,1
the mid to late 19th and early 20th centuries,DATE,1,1
edwin drake,PERSON,1,1
only a few hours,TIME,1,1
edwin j. fithian,PERSON,1,1
portersville,GPE,1,1
fithian,PERSON,1,1
john carruthers,PERSON,1,1
grove city,GPE,1,1
10hp,ORDINAL,1,1
120.00,MONEY,1,1
the internal combustion engine,ORG,4,4
monotube boiler,PERSON,3,3
"750–1,200",CARDINAL,3,3
5.17–8.27,CARDINAL,3,3
1.90,CARDINAL,3,3
holcroft,PERSON,3,3
between 1930 and 1935,DATE,3,3
harry percival harvey anderson,PERSON,3,3
2260,CARDINAL,3,3
only 1–2%,PERCENT,3,3
between 1925 and 1927,DATE,3,3
john mccullum,PERSON,3,3
shc,PERSON,6,3
surbiton electricity generating station,ORG,3,3
richard maunsell,PERSON,3,3
maunsell,PERSON,6,3
surbiton,ORG,3,3
harold holcroft,PERSON,3,3
a816,PRODUCT,3,3
later 1816,DATE,3,3
31816,DATE,3,3
litchfield,GPE,3,3
holcroft,ORG,3,3
chapelon,PERSON,3,3
livio dante,PERSON,3,3
the late 1940s and 1950s,DATE,3,3
argentinian,NORP,3,3
oliver bulleid,PERSON,3,3
robert riddles,PERSON,3,3
the franco-crosti boiler,ORG,3,3
roger waller,PERSON,3,3
the institute of mechanical engineers,ORG,3,3
lake geneva paddle steamer,FAC,3,3
54–61,CARDINAL,3,3
early twenty-first century,DATE,3,3
ted pritchard,PERSON,3,3
berlin company,ORG,3,3
finnish,NORP,6,6
30–35%,PERCENT,3,3
ted pritchard's,PERSON,3,3
iav,ORG,3,3
r&d company,ORG,3,3
52 1649,DATE,3,3
52 8055,DATE,9,3
e.v.,GPE,3,3
maschinenfabrik,PERSON,3,3
5at,ORDINAL,17,4
unison,GPE,4,4
3460,DATE,3,3
more than 100 mph,QUANTITY,3,3
up to 130 mph,QUANTITY,3,3
university of minnesota's,ORG,4,4
institute on the environment,ORG,3,3
4294,DATE,3,3
hubbert peak theory,ORG,1,1
2700 tons,QUANTITY,1,1
only 0.7%,PERCENT,1,1
234u,PRODUCT,1,1
238u,CARDINAL,1,1
238u,PRODUCT,1,1
six decades,DATE,1,1
king hubbert,PERSON,1,1
hubbert peak theory,PERSON,1,1
6.14 million tons,QUANTITY,1,1
5.72 million tons,QUANTITY,1,1
slightly over 130 years,DATE,1,1
7.99 million tons,QUANTITY,1,1
7.64 million tons,QUANTITY,1,1
2015).optimistic,NORP,1,1
as more than 80%,PERCENT,1,1
about 5.3 million tons,QUANTITY,1,1
4.5 billion tons,QUANTITY,1,1
approximately 65 trillion tons,QUANTITY,1,1
about 32 thousand tons,QUANTITY,1,1
3–4,CARDINAL,7,4
nnl,ORG,2,2
hubbert,PERSON,5,1
m. king hubbert's,PERSON,1,1
hubbert saw,PERSON,1,1
the hubbert peak theory,ORG,1,1
150×10,CARDINAL,3,1
180×10,CARDINAL,1,1
220×10,CARDINAL,1,1
the fukushima daiichi nuclear,EVENT,1,1
130×10,CARDINAL,1,1
62.8 kilotonnes,QUANTITY,2,1
138×10,CARDINAL,2,1
1000 megawatt,QUANTITY,1,1
around 200 tonnes,QUANTITY,1,1
440×10,CARDINAL,1,1
49×10,CARDINAL,1,1
cia,ORG,1,1
july 2020 est.,DATE,1,1
more than 7.7 billion,MONEY,1,1
1.167%,PERCENT,1,1
"about 211,000",CARDINAL,1,1
every day,DATE,2,2
9.07 billion,CARDINAL,1,1
southern asia,LOC,1,1
eastern asia,LOC,1,1
400.0,CARDINAL,1,1
700.0,CARDINAL,1,1
67 million pounds,QUANTITY,1,1
30 kt,QUANTITY,1,1
56 million pounds,MONEY,1,1
25 kt,QUANTITY,1,1
uranium.as,ORG,1,1
1998-2005,DATE,1,1
2009-2013,DATE,1,1
jan willem,PERSON,2,1
van leeuwen,PERSON,5,1
below 0.01–0.02%,PERCENT,1,1
the paul scherrer institute,ORG,1,1
jan willem,GPE,2,1
a half century,DATE,1,1
several hundred dollars,MONEY,1,1
the next half century,DATE,1,1
0.075%,PERCENT,1,1
around 40 trillion tons,QUANTITY,1,1
1019,DATE,2,1
under $130,MONEY,1,1
67 kt,QUANTITY,1,1
59 kt,QUANTITY,1,1
hubbert peaks,PERSON,1,1
robert vance,PERSON,2,1
"69,683 tonnes",QUANTITY,2,1
about 76%,PERCENT,1,1
89%,PERCENT,4,2
about 1990,DATE,1,1
6.7%,PERCENT,1,1
"41,720 tonnes",QUANTITY,2,1
6 lb,QUANTITY,4,1
"59,462 tonnes",QUANTITY,2,1
cold war nuclear weapon stockpiles,EVENT,2,1
gap.of,PERSON,1,1
kraznokamensk,GPE,1,1
arlit,PERSON,1,1
beverly,GPE,1,1
mcclean lake,LOC,1,1
15% and 20%,PERCENT,1,1
cigar lake,FAC,1,1
$43 million,MONEY,1,1
"5,500 tonnes",QUANTITY,1,1
the second half of 2007,DATE,1,1
mcarthur river mine,ORG,1,1
7000-8000 tonnes,QUANTITY,1,1
cameco,ORG,1,1
18–24 months,DATE,1,1
about 96%,PERCENT,2,1
uzbekistan,GPE,3,2
"39,000 tonnes",QUANTITY,1,1
last 42 years,DATE,2,1
72 years,DATE,2,1
six-fold,CARDINAL,2,1
last just 12 years,DATE,1,1
at least a century,DATE,1,1
"66,500 tonnes",QUANTITY,2,1
some 70–80 years,DATE,1,1
between 1985 and 2005,DATE,1,1
about 4 million tons,QUANTITY,1,1
about six decades,DATE,1,1
4.06 million tonnes,QUANTITY,1,1
"65,000 tonnes",QUANTITY,1,1
7 million tonnes,QUANTITY,1,1
1981 to 2007,DATE,1,1
4 million,MONEY,1,1
7 million,CARDINAL,1,1
us$.,ORG,1,1
just over 30%,PERCENT,1,1
about 1.673,CARDINAL,1,1
3.69×10,CARDINAL,1,1
about 12%,PERCENT,2,2
about 651,CARDINAL,1,1
485,CARDINAL,2,2
"1,100×10",CARDINAL,1,1
about 9%.several,CARDINAL,1,1
31%,PERCENT,6,5
"1,100×10^3",DATE,1,1
about 10.6,CARDINAL,1,1
some 13%,PERCENT,1,1
june 2000,DATE,1,1
the g-7 nations,ORG,1,1
151 tonnes,QUANTITY,1,1
330×10,CARDINAL,1,1
more than 1 kilotonne,QUANTITY,1,1
1.6 kilotonnes,QUANTITY,1,1
3.5×10,CARDINAL,1,1
1.2 kilotonnes,QUANTITY,1,1
"2,800 tonnes",QUANTITY,1,1
around 96%,PERCENT,1,1
uranium-237,ORG,1,1
11×10^6,CARDINAL,1,1
64.615,CARDINAL,1,1
142.45×10,CARDINAL,1,1
46.403 kilotonnes,QUANTITY,1,1
102.30×10^6,DATE,1,1
50 to 200,CARDINAL,1,1
approximately 400,CARDINAL,2,2
3.7,CARDINAL,5,2
$48–$119,MONEY,1,1
122.66,MONEY,1,1
22 million tons,QUANTITY,1,1
100 tu,MONEY,1,1
"8,800×10",CARDINAL,1,1
260,CARDINAL,5,5
usd/kgu (,ORG,1,1
nobukawa,ORG,1,1
350 kg,QUANTITY,1,1
1 kg,QUANTITY,2,2
240 days,DATE,1,1
2g-u/kg-adsorbent,QUANTITY,1,1
60 days,DATE,1,1
"88,000 jpy",QUANTITY,1,1
6g,QUANTITY,1,1
"15,000 yen",MONEY,1,1
"25,000 yen",MONEY,1,1
107.7 billion yen,MONEY,1,1
one million-kilowatt,QUANTITY,1,1
five to seven,CARDINAL,1,1
chris janke,PERSON,1,1
ornl,GPE,1,1
hicap,ORG,1,1
pacific northwest national,ORG,1,1
"about 200,000 metric tons",QUANTITY,1,1
"10,000 metric tons",QUANTITY,1,1
ash),GPE,1,1
oak ridge national,ORG,1,1
about 150 metric tons,QUANTITY,1,1
yunnan province,GPE,1,1
xiaolongtang,GPE,1,1
dalongtang,GPE,1,1
kaiyuan,GPE,1,1
the xiaolongtang ash pile,LOC,1,1
some 2.085,CARDINAL,1,1
4.60×10,CARDINAL,1,1
u3o8,PERSON,4,2
between 1946 and 1952,DATE,1,1
dictyonema shale,LOC,1,1
between 1950 and 1989,DATE,1,1
pre-1980,CARDINAL,1,1
fukishima daiichi nuclear power plant,FAC,1,1
fukushima daiichi nuclear disaster:,PERSON,1,1
japan.on,GPE,1,1
"february 16, 2006",DATE,1,1
monju nuclear power plant,FAC,1,1
13 years,DATE,2,2
2009.at,CARDINAL,1,1
20 tonnes,QUANTITY,2,2
"46,403 tonnes",QUANTITY,1,1
indian point,ORG,1,1
almost a third,CARDINAL,1,1
department of atomic energy,ORG,1,1
kalpakkam,GPE,2,1
about 20 years,DATE,2,2
shanghai institute of applied physics,ORG,1,1
only 54 percent,PERCENT,1,1
tajikistan,GPE,1,1
between 1946 and 1990,DATE,1,1
east german,NORP,1,1
490×10,CARDINAL,1,1
west germany,GPE,2,2
menzenschwand,ORG,1,1
krunkelbach pit,PERSON,1,1
warindia,GPE,1,1
"3,394 tonnes",QUANTITY,1,1
1/5,CARDINAL,2,2
"16,810 tonnes",QUANTITY,1,1
the crb yearbook,ORG,1,1
"19,822 tonnes",QUANTITY,1,1
6.3 million pounds,MONEY,1,1
2.9 kt,QUANTITY,1,1
between 2003 and 2007,DATE,1,1
125%,PERCENT,1,1
shirley basin,PERSON,1,1
south dakota,GPE,2,2
"1959, 2001",DATE,1,1
more than 12,CARDINAL,1,1
saskatchewan,GPE,4,3
"12,522 tonnes",QUANTITY,1,1
more than ten years,DATE,1,1
alvin m. weinberg,PERSON,1,1
at least the next few centuries,DATE,2,1
the us department of,ORG,1,1
edward steidle,PERSON,1,1
the school of mineral industries,ORG,1,1
pennsylvania state college,ORG,1,1
40 years,DATE,6,6
150×10^6,DATE,1,1
"35,600 tonnes",QUANTITY,1,1
michael meacher,PERSON,1,1
parliament,ORG,1,1
the energy watch group,ORG,1,1
the australian uranium association,ORG,1,1
4.7 mt,QUANTITY,1,1
70 years,DATE,1,1
less than a century,DATE,1,1
the world nuclear electricity,ORG,1,1
last 85 years,DATE,1,1
270 years,DATE,1,1
"8,500",CARDINAL,1,1
$300/kg,MONEY,1,1
5×109 yr,QUANTITY,1,1
as much as 1%,PERCENT,1,1
35×10,CARDINAL,1,1
at least 60,CARDINAL,1,1
james hopf,PERSON,1,1
several hundred years',DATE,1,1
at least 100 years,DATE,1,1
"47,000 years",DATE,1,1
kenneth s. deffeyes,PERSON,1,1
ernest moniz,PERSON,1,1
moniz,PERSON,1,1
only 9%,PERCENT,1,1
several years',DATE,1,1
roughly 800,CARDINAL,1,1
plutonium-239,GPE,1,1
jan 2001,DATE,1,1
15 july 2013,DATE,1,1
81 cents,MONEY,1,1
1 cent,MONEY,1,1
the london metal exchange,ORG,1,1
nymex,ORG,1,1
many months,DATE,1,1
some 40,CARDINAL,1,1
e.g. hydro,PERSON,1,1
boston university,ORG,1,1
0-12-176480-x.articlesdeffeyes,CARDINAL,1,1
kenneth,GPE,1,1
macgregor,GPE,1,1
ian,GPE,1,1
august 1978,DATE,1,1
doi:10.2172/6395443,PERSON,1,1
6395443,DATE,1,1
yaw bearings,ORG,3,1
yaw braking,LOC,1,1
yaw braking,ORG,1,1
yaw bearings,PERSON,1,1
yaw brake function,ORG,1,1
pom,ORG,1,1
dis-assembly,ORG,2,1
nacelle-rotor assembly,ORG,1,1
external crane,ORG,2,2
several spring,DATE,1,1
molenbouw,GPE,1,1
a. sipman,PERSON,1,1
zutphen,GPE,1,1
90-5730-119,CARDINAL,1,1
thylakoid membranes,PERSON,1,1
multiple months,DATE,1,1
at least the 9th century,DATE,1,1
the east anglia area,LOC,1,1
simon stevin's,PERSON,1,1
van de molens,GPE,1,1
1586.eight-,CARDINAL,1,1
daniel halladay,PERSON,1,1
1854,DATE,6,5
"an estimated 600,000",CARDINAL,1,1
150 megawatts,QUANTITY,1,1
the fens of east anglia,ORG,1,1
namibia thousands,ORG,1,1
the end of the 1970s,DATE,1,1
the uk ngo intermediate technology development group,ORG,1,1
the kenyan company bobs harries engineering ltd,ORG,1,1
bobs harries engineering ltd,ORG,1,1
the kijito windpumps,FAC,1,1
more than 300,CARDINAL,1,1
nicaragua,GPE,1,1
waterladder pumps,PERSON,1,1
washer pumps,PERSON,1,1
16 ft,QUANTITY,1,1
4.8 m,MONEY,1,1
1600 us gallons,QUANTITY,1,1
about 6.4 metric tons,QUANTITY,1,1
water per hour,TIME,1,1
100 ft,QUANTITY,2,2
15 to 20 mph,QUANTITY,1,1
24–32 km,QUANTITY,1,1
"an estimated 60,000",CARDINAL,1,1
about 4%–8%,PERCENT,1,1
more than 40%,PERCENT,2,2
usda,ORG,1,1
